ZIPCODE,TREND2012,POPULATION,RATIO
92562,2673377.5,61376,43.5573758472367
92563,1087774.375,53655,20.2734950144441
92567,197167.2031,8634,22.836136564744
92570,695020.8125,53722,12.9373592289937
92571,100054.3047,51614,1.9385109602046
92581,33691.60156,-100,-100
92582,194451.7031,16166,12.0284364159347
92583,204148.4063,29431,6.93650933709354
92584,939098.8125,43203,21.7368889313242
92585,419015.4063,18071,23.1871731669526
92586,207192.0938,19556,10.5948094600123
92587,988979.8125,16169,61.1651810563424
92589,40361.80078,-100,-100
92590,448839,3676,122.099836779108
92591,612736.5,38723,15.823580301113
92592,2353711.75,70726,33.2792996917682
92595,784062,30209,25.9545830712702
92596,581209.6875,23815,24.4051936804535
92602,247471.5,22051,11.2226883134552
92603,329952,19215,17.1715846994536
92604,210807.2031,27453,7.67884031253415
92605,44213.80078,-100,-100
92606,204319.0938,21252,9.61411132128741
92607,13645.5,-100,-100
92609,5943.300293,-100,-100
92610,202542.0938,11555,17.5285239117265
92612,78410.89844,26386,2.97168568331691
92614,95129.20313,24538,3.87681160363518
92617,72627.39844,16855,4.30895274043311
92618,65017.89844,16614,3.91344037799446
92620,358638.5,39927,8.98235529841962
92624,51590.10156,7237,7.1286584993782
92625,333366.8125,12442,26.7936676177463
92626,502459.5938,50759,9.89892617663862
92627,264073.4063,60167,4.38900736782622
92629,171708,26182,6.55824612329081
92630,857466.3125,59083,14.5129108626847
92637,67570.69531,16325,4.13909312771822
92646,818196.3125,55367,14.7776891018115
92647,498617.9063,57117,8.72976357826917
92648,301469.5,45360,6.64615299823633
92649,438155.7813,32694,13.4017183978712
92650,1364,-100,-100
92651,548552.1875,23636,23.2083342147572
92652,2982,-100,-100
92653,796571.6875,29473,27.0271668136939
92655,51570.90234,8544,6.03592021769663
92656,277997.4063,49067,5.66566951922881
92657,117928.5938,10136,11.634628433307
92660,448339.4063,33671,13.3152982180511
92661,36238.19922,3931,9.21857013991351
92662,32911.30078,2931,11.2286935448652
92663,109067.2969,22163,4.92114320714705
92672,257805.7969,34445,7.48456370735956
92673,434465.9063,28819,15.0756759880634
92675,441843.1875,34829,12.6860715926383
92676,28154.5,2254,12.4909050576752
92677,779930.3125,63446,12.2928208634114
92678,23493.19922,514,45.7066132684825
92679,1216175.25,33034,36.8158639583459
92683,507759.5938,90074,5.63713828407754
92688,497292.5,44302,11.2250575594781
92691,1094834.875,47295,23.1490617401417
92692,679297.125,47672,14.24939429854
92694,277477.4063,21448,12.937215884931
92701,56847.30078,53979,1.05313734563441
92703,43805.30078,68926,0.63554102631808
92704,99842.29688,86136,1.15912390730937
92705,2556333.25,44945,56.8769217933029
92706,160297.0938,36660,4.37253392798691
92707,65843.10156,60495,1.08840567914704
92708,729249.8125,55914,13.0423473995779
92727,2948.800049,-100,-100
92757,1640,-100,-100
92780,585985.5,58181,10.0717674154793
92782,190283.0938,22588,8.42407888259253
92801,1640,61627,0.0266117123987862
92804,52886.60156,85174,0.620924244018128
92807,7173.100098,35738,0.20071352896077
92821,397851.9063,36275,10.9676610971744
92823,45252.80078,3048,14.8467194160105
92831,300808.0938,34693,8.67057025336523
92832,110787.7969,24694,4.48642572689722
92833,269210.3125,52609,5.11719121253018
92835,597640.9375,23055,25.92240023856
92840,242675.7969,53943,4.49874491407597
92841,215769.2031,31890,6.76604587958608
92843,59597.80078,45341,1.3144350759798
92844,79229.60156,24523,3.23082826570974
92845,185000.4063,16774,11.0289976332419
92856,38582.30078,-100,-100
92860,828170.5,27235,30.4083165044979
92861,638341.3125,5809,109.888330607678
92862,3763.199951,-100,-100
92865,251876.7969,19358,13.0115092933154
92866,82022.89844,15017,5.46200295931278
92867,743115,43557,17.0607479853984
92868,41276.19922,26279,1.57069139693291
92869,910573.1875,39167,23.2484792682615
92870,723825.625,52510,13.7845291373072
92877,5307.400391,-100,-100
92879,305541.7813,46912,6.5130836736869
92880,958705.6875,65093,14.7282455486765
92881,923704,30846,29.9456655644168
92882,667778.0625,68715,9.7180828421742
92883,650420.3125,29549,22.0115845713899
92885,44472.29688,-100,-100
92886,1684895.25,46907,35.919910674313
92887,650786.3125,19654,33.1121559224585
92911,4156.100098,-100,-100
92914,6233.600098,-100,-100
93001,255158.7969,32464,7.85974608489404
93003,376326.4063,50113,7.50955652824616
93004,226080.5,29698,7.61265068354771
93006,5535,-100,-100
93010,927661.3125,43358,21.3953898357858
93012,748777,34339,21.8054398788549
93013,272652.4063,15867,17.1836141866767
93015,109844.7969,17484,6.2825896190803
93020,5856.5,-100,-100
93021,597987.5,35720,16.7409714445689
93022,109648.1016,6698,16.3702749477456
93023,944845.1875,20601,45.864044827921
93030,280526.5,59298,4.73079193227428
93033,35527.30078,80492,0.441376792476271
93035,59888.10156,27767,2.15680849785717
93036,120652.2969,42133,2.8636056511523
93040,2743,1699,1.61447910535609
93041,18141,24075,0.753520249221184
93060,148346.2031,33380,4.44416426303176
93062,12162.19922,-100,-100
93063,1111197.5,55662,19.9633053070317
93065,1792027.75,71505,25.0615726172995
93066,130034.3984,3048,42.6622041994751
93067,5668,622,9.11254019292605
93101,151514.5938,32327,4.6869364246605
93103,222703.2969,20931,10.6398785007883
93105,588739.375,24719,23.8172812411505
93106,4461.599609,-100,-100
93108,738140,11201,65.8994732613159
93109,228557.4063,9838,23.2321006607034
93110,465344.6875,17020,27.3410509694477
93111,368430.0938,16901,21.799307366428
93117,933574.8125,54182,17.2303497932893
93202,29574.19922,3623,8.1629034556997
93203,163836.4063,20774,7.8866085635891
93204,5908,15341,0.385111791930122
93205,34162,1900,17.98
93206,12829.5,2053,6.2491475888943
93207,15076.7998,281,53.6540918149466
93208,10716,139,77.0935251798561
93210,103820.7031,21293,4.87581379326539
93212,121842.5,25588,4.76170470533062
93215,165815.9063,55355,2.99550006864782
93219,15850,9097,1.74233263713312
93221,581187.125,14691,39.560759989109
93222,13945.7998,1535,9.08521159609121
93223,14517.80078,10632,1.36548163844996
93225,31228.5,4665,6.69421221864952
93226,24052.79883,383,62.8010413315927
93227,20526.09961,-100,-100
93230,1330321.5,66186,20.0997416372042
93235,12669.60059,4864,2.60476985814145
93238,8371.799805,1496,5.59612286430481
93240,88083.60156,5308,16.5944991635268
93241,2835,18542,0.152896127710064
93242,108819.3984,3326,32.7177986770896
93244,7905.600098,282,28.0340429007092
93245,803690.875,36544,21.9924166757881
93247,205104.4063,18092,11.3367458711033
93249,4900,2564,1.91107644305772
93250,34346.50037,13599,2.52566367894698
93252,5100,3752,1.3592750533049
93255,22727.20117,495,45.9135377171717
93256,17580.90039,5401,3.25511949453805
93257,1009465.188,76627,13.1737532201443
93261,6858,3263,2.10174685871897
93263,309786.5,19384,15.981556954189
93265,218875.9063,3273,66.8731763825237
93266,7087.5,1450,4.88793103448276
93267,116969.9063,6739,17.3571607508532
93268,206429.9063,16776,12.305073098474
93270,106478.8984,5424,19.631065339233
93271,118302.7969,2285,51.7736529102845
93272,7237.799805,3114,2.32427739402697
93274,1055397.625,69896,15.0995425346229
93276,4494,160,28.0875
93277,981225.5625,51125,19.1926760391198
93280,145039,27029,5.36605127825669
93282,14254.7998,-100,-100
93283,40335.29688,2090,19.2991851100478
93285,61698.09766,2173,28.3930500046019
93286,135657.9063,9650,14.0578141243523
93290,6362.400391,-100,-100
93291,1310023.75,53123,24.6601989721966
93292,955318.6875,37472,25.4942006698335
93301,89908.79688,11421,7.87223508274232
93304,193112.7031,51208,3.77114324129042
93305,105343.5,37204,2.83151005268251
93306,1317393.75,67736,19.4489451694815
93307,318579.0938,81404,3.91355576875829
93308,1350025.25,53514,25.2275152296595
93309,949958.5625,59051,16.0870867978527
93310,5151.300293,-100,-100
93311,1905686.5,41234,46.2163869622156
93312,3572857.75,54750,65.2576757990868
93313,810826,44122,18.3769094782648
93314,3164413,22084,143.28984785365
93401,783945,28311,27.6904736674791
93402,310106.8125,14949,20.7443181818182
93405,461393.7188,33655,13.7095147466944
93420,1151543.125,29710,38.7594454729047
93422,650691.3125,31178,20.8702069568285
93423,4100,-100,-100
93424,5824,913,6.3789704271632
93426,160381,1193,134.435037720034
93427,63141.60156,5394,11.7058957285873
93428,58727.60156,6400,9.17618774375
93430,82859,2710,30.5752767527675
93432,138929.2031,1125,123.492624977778
93433,70853.69531,13212,5.36282889115955
93434,110374,7030,15.700426742532
93435,3821.400146,-100,-100
93436,156791,54355,2.88457363628001
93440,42094.30078,1723,24.4308187928032
93441,66582,1230,54.1317073170732
93442,173043.5938,10811,16.0062523170845
93444,435538.3125,19269,22.6030573719446
93445,6758,7233,0.934328770911102
93446,1258879.75,42613,29.5421526294793
93447,7665.599609,-100,-100
93449,74536.5,7721,9.65373656262142
93451,168821.5,4261,39.6201595869514
93453,36240,3485,10.3988522238164
93454,391483.2188,35731,10.956402530016
93455,263249.5,41889,6.2844541526415
93458,70116,55458,1.26430812506762
93460,501817.7813,5112,98.1646677034429
93461,39347.19922,1402,28.0650493723253
93463,231703.9063,7846,29.5314690670405
93464,12468.40039,-100,-100
93465,506064.5,10085,50.1799206742687
93501,43967.30078,5042,8.72021038873463
93505,197680.0938,13347,14.8108259384131
93510,611518.1875,7153,85.4911488186775
93512,9462.299805,110,86.0209073181818
93513,6692.399902,1516,4.41451180870712
93514,450903.5938,14511,31.0732267796844
93516,10481.59961,2046,5.12297146138807
93517,6735.300293,424,15.8851422004717
93518,23215.19922,1098,21.1431686885246
93523,16115.2002,3002,5.3681546302465
93527,118462.6016,2335,50.7334482226981
93531,43073.80078,357,120.654904145658
93532,24006.79883,2736,8.77441477704678
93534,504959.3125,38655,13.0632340576898
93535,1197196.875,72231,16.5745576691448
93536,1927218.375,70599,27.2980973526537
93541,1321.199951,581,2.27401024268503
93543,176985.7969,12160,14.5547530345395
93544,20452,912,22.4254385964912
93546,103763,9625,10.7805714285714
93550,404223,74389,5.43390823912138
93551,1517900.625,49372,30.7441591387831
93552,318119.2813,39396,8.07491322215453
93553,41516.19922,2169,19.1407096449977
93555,732089.4375,32021,22.8627912151401
93560,1055693.125,18496,57.0768341803633
93561,299200.8125,35446,8.4410317807369
93562,5887.800293,1943,3.03026263149768
93567,4200,-100,-100
93591,43735,6503,6.72535752729509
93601,96762.70313,1882,51.4148263177471
93602,175266.9063,3677,47.6657346478107
93603,13483.79883,280,48.1564243928571
93609,189770.0938,6173,30.7419559047465
93610,248147.7031,24715,10.0403683228808
93611,2803118.5,46810,59.8828989532151
93612,306839.9063,34804,8.81622532754856
93614,572515.5,11053,51.7972948520764
93615,5167.800293,6211,0.832039976332314
93616,35410.39844,2698,13.1246843736101
93618,304950.5,28525,10.6906397896582
93619,4276026,29609,144.416427437603
93620,41006.10156,9657,4.24625676296987
93621,3052,322,9.47826086956522
93622,50139.30078,9489,5.28393938033512
93624,18397.59961,1615,11.3917025448916
93625,188394,6730,27.9931649331352
93626,145725.5,702,207.586182336182
93630,202903.9063,18039,11.2480684239703
93631,982777.75,16666,58.9690237609504
93635,212196.0938,38661,5.48863438090065
93636,1031918.125,11443,90.1789849689767
93637,573797.875,39577,14.4982660383556
93638,594884.8125,47823,12.4393035255003
93640,20053.19922,11600,1.72872407068965
93641,3748.799805,594,6.31111078282828
93643,60316.19922,2829,21.3206784093319
93644,154918.2031,7627,20.3118137013242
93645,12925.59961,712,18.1539320365169
93646,16635,10960,1.51779197080292
93647,34229.60156,12401,2.76022913958552
93648,13766.39941,15403,0.89374793287022
93650,169681.3906,4063,41.7625869062269
93651,136436.3906,1653,82.5386513006655
93652,9192,453,20.2913907284768
93653,60399.19922,1193,50.6279959932942
93654,378403.4063,30791,12.2894159429703
93656,46775,6826,6.85247582771755
93657,818398,35083,23.3274805461335
93660,9139.599609,4465,2.04694280156775
93662,412319,29741,13.8636562321375
93664,13495.90039,687,19.6446876128093
93666,4490.200195,243,18.4781901028807
93667,47379.40234,2156,21.9756040538033
93668,39898.39844,1498,26.6344448865154
93675,72662.20313,2335,31.1187165438972
