ZIPCODE,TREND2012,POPULATION,RATIO
91304,16345.2998,50231,0.3254026358225
91307,210496.6094,24474,8.60082574977527
91310,59292.80078,-100,-100
91311,162407.7031,36557,4.4425883715841
91319,19578.39844,-100,-100
91320,1069689.625,44274,24.1606727424674
91321,637691.8125,34882,18.281400507425
91326,4644,33708,0.137771448914204
91340,58860.60156,34188,1.72167431730432
91342,42541.30078,91725,0.463791777378032
91350,1185773.25,33348,35.5575521770421
91351,370200.8125,32362,11.4393675452691
91354,765013.3125,28722,26.6350989659494
91355,458149.0938,32605,14.0514980463119
91360,922376,42402,21.7531248526013
91361,747909.1875,20438,36.5940496868578
91362,1002565.063,36045,27.814261700652
91364,42146.19922,25851,1.63035082666048
91377,348730.1875,13811,25.2501764897545
91381,891852.8125,20158,44.2431199771803
91384,1213511.75,29855,40.6468514486686
91387,1411869.25,40328,35.0096521027574
91390,1518736.25,19786,76.7581244314161
91701,960685.1875,38976,24.6481216004721
91702,37728.60156,59705,0.631916951009128
91706,59416.59766,76571,0.775967372242755
91708,40582,3369,12.0457108934402
91709,1213184.875,74796,16.2199165062303
91710,824843.1875,80358,10.2646057330944
91711,1175533.5,35705,32.9234981095085
91714,2050,-100,-100
91722,125622.3984,34409,3.65085874044581
91723,89642.29688,18275,4.90518724377565
91724,391874.4063,26184,14.9661780591201
91729,7437.600098,-100,-100
91730,220461.2031,66925,3.294153202839
91731,37834.80078,29591,1.27859148998006
91732,90241.79688,61386,1.4700713009481
91733,23334.30078,43896,0.531581483050848
91737,977992,24740,39.530800323363
91739,1179649.25,34794,33.9038124389263
91740,233090.5,25356,9.19271572803281
91741,529906,25824,20.5199039653036
91744,70102.5,85040,0.824347365945437
91745,565216.6875,54013,10.4644564734416
91746,42371.70313,30485,1.38991973527965
91748,340004.4063,45406,7.48809422323041
91750,756221.375,33249,22.7441840356101
91752,486999.5938,30047,16.2079273737811
91754,87437.70313,32742,2.67050586799829
91755,54899.19922,27496,1.99662493526331
91759,1258.199951,476,2.64327720798319
91761,265802.8125,56913,4.6703356438775
91762,269600.4063,55857,4.82661808367796
91763,72030.39844,36375,1.98021713924399
91764,109890.6016,54086,2.03177535036793
91765,542103,46457,11.6689196461244
91766,300009.4063,71599,4.19013402840822
91767,204682.3906,48068,4.25818404343846
91768,103824,34537,3.00616729883893
91769,6483.600098,-100,-100
91770,164702,62097,2.65233425125207
91773,838300.6875,33119,25.311775340439
91775,127820.2031,23988,5.32850604885776
91776,67580.70313,38475,1.75648351215075
91780,188072.5938,34332,5.47805527787487
91784,868031.125,25938,33.4656151206724
91786,207349.5938,51165,4.05256706342226
91788,2542.399902,-100,-100
91789,679943.9375,43079,15.7836518373221
91790,147759.2969,44907,3.290339967043
91791,329589.5,32414,10.1681217992226
91792,49974.89844,30854,1.61972186556038
91801,89680.60156,52735,1.70058977074049
91803,35091.39844,30322,1.15729168392586
91901,1440250.875,17403,82.7587700396483
91902,603230.8125,17653,34.1715749447686
91903,5269.600098,-100,-100
91905,48395.19922,1700,28.4677642470588
91906,47250.09766,3627,13.0273222111938
91909,21960.60156,-100,-100
91910,498510.5938,75802,6.5764833883011
91911,435698.375,82999,5.24944125832841
91913,223279.5938,40971,5.44969841595275
91914,287834.9063,15448,18.6325029971517
91915,151125.7031,24659,6.12862253538262
91916,93884.39844,1622,57.8818732675709
91917,30254.09961,992,30.4980842842742
91931,6282,592,10.6114864864865
91932,189248.6875,25718,7.35860827047204
91934,8728,737,11.842605156038
91935,869768,8624,100.854359925789
91941,1192433.625,31779,37.5226918719909
91942,223919.7969,38069,5.88194585883527
91944,5927.600098,-100,-100
91945,218840.7969,25460,8.59547513354281
91948,1300,78,16.6666666666667
91950,63162.30078,60322,1.04708565332714
91962,18911.29883,1646,11.4892459477521
91963,10579.59961,1118,9.46296923971377
91977,600433.5625,58368,10.2870333487527
91978,122408.1953,8896,13.759914040018
92003,399354.5,4746,84.1454909397387
92004,237937.5938,3881,61.3083209997423
92007,209527.7031,10429,20.0908719052642
92008,387685.5,27649,14.0216825201635
92009,1143363,40747,28.0600535008712
92010,170582.4063,14382,11.8608264705882
92011,410750.5938,22405,18.332987895559
92014,611856.6875,13154,46.5148766534894
92019,1345761.625,42598,31.5921316728485
92020,1056622.375,57767,18.2911069468728
92021,1327225.5,65068,20.3975149074814
92023,49240.39844,-100,-100
92024,1401736.75,49121,28.5364049998982
92025,1172328.625,49978,23.4568935331546
92026,1082108,48922,22.1190466456809
92027,964460.5625,53881,17.8998267014346
92028,2395180,46239,51.7999956746469
92029,1184604.375,19021,62.2787642605541
92036,86906.19531,3440,25.263428869186
92037,1079480,46781,23.0751800944828
92040,1211329.875,41281,29.3435206269228
92049,17533.80078,-100,-100
92054,237995.5938,40375,5.89462771021672
92056,361856.5,51835,6.9809298736375
92057,513857,54096,9.49898328896776
92058,53417.59766,42436,1.25878022575172
92059,73592.5,1618,45.4836217552534
92061,46464.80078,2499,18.593357655062
92064,3938775.25,47904,82.2222622327989
92065,2388543.5,35414,67.446306545434
92066,6184.799805,378,16.3619042460317
92067,870141.6875,9535,91.257649449397
92069,472804.2813,46369,10.1965597985723
92070,38979.60156,1245,31.3089169156627
92071,993013.5625,53422,18.5881015780016
92075,366075.5,12056,30.3645902455209
92078,626914.0625,42906,14.6113378664989
92081,374027.0938,27404,13.6486313603853
92082,1548888.875,19037,81.3620252665861
92083,175769.5,36975,4.75373901284652
92084,1341234.625,47654,28.1452684979225
92086,47361.29688,1573,30.1088982072473
92091,36482.60156,1048,34.8116427099237
92101,242235.2969,37095,6.53013335759536
92102,82157.5,43267,1.8988490073266
92103,493939.0938,31066,15.8996682482457
92104,418121.2188,44414,9.41417613365155
92105,316392.5,69813,4.53199977081632
92106,431160.3125,19330,22.3052412053802
92107,286868.9063,28651,10.0125268332693
92108,42856.19922,18858,2.27257393254852
92109,650169.3125,45787,14.1998670474152
92110,275065.9063,25341,10.8545797837497
92111,388047.4063,45096,8.60491853601206
92112,8616.799805,-100,-100
92113,773586.4375,56066,13.7977818553134
92114,198203.5,65433,3.0291061085385
92115,438293,58560,7.48451161202186
92116,396682.9063,31680,12.5215563857323
92117,869291.6875,51332,16.9346935147666
92118,357746.3125,23575,15.1748170731707
92119,449713.0938,23057,19.5044062020211
92120,934958.625,26317,35.5267935174982
92121,125905.7969,4179,30.1282117492223
92122,458127.3125,43728,10.4767497370106
92123,353735.6875,26823,13.1877749506021
92124,517345.7813,30443,16.9939158854252
92126,403350,73343,5.49950233832813
92127,885281,39337,22.5050461397666
92128,943598.8125,47490,19.8694211939356
92129,1316893.5,51536,25.5528853616889
92130,1298404.75,48940,26.5305425010217
92131,1378194.25,32787,42.0347775032787
92139,60514.89844,35125,1.72284408370107
92154,219276.2031,79708,2.75099366562955
92173,29599.59961,29429,1.00579698970403
92177,2255,-100,-100
92199,2066,-100,-100
92210,877573.8125,4677,187.636051421852
92211,1002351.188,24294,41.2592075409566
92220,144948.3906,31638,4.58146502939503
92221,10735.2002,-100,-100
92223,683812,43605,15.6819630776287
92225,407023.5,24310,16.7430481283422
92234,1321280.625,51151,25.8309832652343
92240,441474.4063,34722,12.7145442745234
92241,36080.69922,8803,4.09868217880268
92252,221159.1094,9647,22.9251694205452
92256,95560.10156,3588,26.6332501560758
92260,1594987.375,31753,50.2310765911882
92262,1606450.75,26179,61.3640990870545
92263,1376.099976,-100,-100
92264,1104268.75,19383,56.9709926224011
92266,35016.60156,234,149.643596410256
92268,22242,574,38.7491289198606
92270,2913816.75,17220,169.211193379791
92277,363187,23911,15.1891179791728
92282,24964.59961,1239,20.1489908071025
92284,429911.8125,25095,17.1313732815302
92285,13471.2998,2632,5.118275
92301,119360.2031,32725,3.6473706065699
92305,2450,535,4.57943925233645
92307,1185263.5,37630,31.4978341748605
92308,912622.1875,39837,22.9089084895951
92310,9516,8845,1.07586206896552
92311,885808.5625,31894,27.7735173543613
92313,157310.2969,12025,13.0819373721414
92314,2635.5,10162,0.259348553434363
92316,109783.5,30830,3.56093091144989
92317,5003.600098,-100,-100
92320,104527.1016,7788,13.4215590138675
92324,129717.3047,56505,2.29567834173967
92325,5497.600098,9391,0.58541157469918
92331,11661,-100,-100
92332,5061.599609,65,77.8707632153846
92335,109651.7969,95397,1.14942605008543
92336,1034294.5,88419,11.6976498263948
92337,205764.9063,37849,5.43646876535708
92338,4063.5,12,338.625
92340,14902.7998,-100,-100
92341,6983.299805,410,17.0324385487805
92342,204000.0938,6379,31.9799488634582
92344,277334.8125,20769,13.3533060089557
92345,626474.625,78715,7.95877056469542
92346,993765.875,54923,18.0938017770333
92347,8260.599609,1692,4.88215106914894
92350,6639.599609,-100,-100
92352,47184.30078,8004,5.89509005247376
92354,387426.1875,21559,17.9705082564126
92356,72962.5,6455,11.3032532920217
92358,6351,707,8.98302687411598
92359,129672.7969,8103,16.0030602122671
92360,2892.599854,-100,-100
92363,4040,5321,0.759255778988912
92364,18322.20117,90,203.580013
92365,48190.89844,2637,18.2748951232461
92368,3708,1113,3.33153638814016
92371,255533.3125,16763,15.2438890711686
92372,118665.3984,6220,19.0780383279743
92373,1372805.75,33423,41.0736842892619
92374,639422.625,40267,15.8795694985969
92376,181165.5938,81516,2.2224544114039
92377,175880.7969,19989,8.79887922857572
92382,9083.799805,5268,1.72433557422172
92391,13677.30078,2534,5.39751411996843
92392,364687.8125,54858,6.64785104269204
92394,131990.1094,33237,3.97117999217739
92395,291254.8125,42400,6.8692172759434
92397,16233.60059,4894,3.31704139558643
92398,24478.70117,1379,17.7510523350254
92399,1683795.25,52606,32.0076654754211
92401,13599.60059,1932,7.03913074016563
92404,364309.8125,58271,6.25199177120695
92405,73638.29688,28873,2.55042070030825
92407,392955.5938,56689,6.9317785425744
92408,56467.90234,15271,3.69772132407832
92410,79535.09375,49410,1.60969629123659
92411,42131.90234,26214,1.60722905088884
92501,16980.90039,20970,0.809771120171674
92503,525097.625,84519,6.2127761213455
92504,635656,53778,11.8200007437986
92506,76414.70313,44001,1.73665832890162
92507,67594.70313,58002,1.16538573031964
92508,305629.8125,35000,8.73228035714286
92509,647177,75196,8.60653492207032
92530,528156.625,50216,10.5176960530508
92532,271695.8125,18644,14.5728283898305
92536,68377.5,3810,17.9468503937008
92543,180939.4063,33555,5.39232323945761
92544,1168978.625,44734,26.1317705771896
92545,425969.5,39457,10.7957903540563
92546,2046,-100,-100
92548,142427,6643,21.4401625771489
92549,40464.10156,3926,10.3066993275599
92551,109395.2031,30815,3.55006338147006
92553,135357,73722,1.83604622772035
92554,2694.399902,-100,-100
92555,420990.1875,39076,10.7736254350496
92557,414395.3125,50320,8.23520096383148
92561,7522.800293,1661,4.52907904455147
92562,2673377.5,62079,43.0641199117254
92563,1087774.375,53892,20.1843385845766
92567,197167.2031,9459,20.8444024844064
92570,695020.8125,53697,12.9433825446487
92571,100054.3047,52516,1.9052156428517
92581,33691.60156,-100,-100
92582,194451.7031,15649,12.4258229343728
92583,204148.4063,30236,6.75183246130441
92584,939098.8125,43400,21.6382214861751
92585,419015.4063,17797,23.5441594819352
92586,207192.0938,19815,10.4563257027504
92587,988979.8125,16675,59.3091341829085
92589,40361.80078,-100,-100
92590,448839,3660,122.633606557377
92591,612736.5,38272,16.0100465091973
92592,2353711.75,72492,32.4685723941952
92595,784062,29851,26.2658537402432
92596,581209.6875,23172,25.0824135810461
92602,247471.5,22871,10.8203183070264
92603,329952,20184,16.3472057074911
92604,210807.2031,26853,7.85041533906826
92605,44213.80078,-100,-100
92606,204319.0938,21495,9.50542422889044
92607,13645.5,-100,-100
92609,10882.5,-100,-100
92610,202542.0938,11248,18.0069429054054
92612,78410.89844,27522,2.84902617687668
92614,95129.20313,24748,3.84391478624535
92617,72627.39844,14044,5.17141828823697
92618,65017.89844,16366,3.97274217524135
92620,358638.5,38486,9.31867432313049
92624,51590.10156,7248,7.1178396192053
92625,333366.8125,12478,26.7163658038147
92626,502459.5938,49341,10.1834092093796
92627,264073.4063,61510,4.29317844740693
92629,171708,25756,6.66671843453952
92630,857466.3125,59182,14.4886335794667
92637,67570.69531,16012,4.22000345428429
92646,818196.3125,55224,14.8159552459076
92647,498617.9063,57245,8.71024379945847
92648,301469.5,45317,6.6524593419688
92649,438155.7813,32463,13.497082256723
92650,1364,-100,-100
92651,548552.1875,23881,22.970235228843
92652,2982,-100,-100
92653,796571.6875,29291,27.1951004574784
92655,51570.90234,8337,6.18578653472472
92656,277997.4063,49046,5.6680953859642
92657,117928.5938,9741,12.1064155425521
92660,448339.4063,34797,12.884426999454
92661,36238.19922,3744,9.67900620192308
92662,32911.30078,2756,11.9416911393324
92663,109067.2969,21649,5.0379831354797
92672,257805.7969,34464,7.48043746808264
92673,434465.9063,29309,14.8236345934696
92675,441843.1875,34731,12.7218677118424
92676,28154.5,1945,14.4753213367609
92677,779930.3125,63297,12.3217579427145
92678,23493.19922,494,47.5570834412955
92679,1216175.25,32611,37.2934055993376
92683,507759.5938,89747,5.65767762487883
92688,497292.5,43792,11.3557841614907
92691,1094834.875,47582,23.0094337144298
92692,679297.125,47222,14.3851832832155
92694,277477.4063,21944,12.6447961310609
92701,56847.30078,53908,1.05452438932997
92703,43805.30078,65445,0.669345263656505
92704,99842.29688,88123,1.13298794730093
92705,2556333.25,44706,57.1809880105579
92706,160297.0938,36457,4.39688108730834
92707,65843.10156,59492,1.10675555637733
92708,729249.8125,56004,13.0213879812156
92727,2948.800049,-100,-100
92757,1640,-100,-100
92780,585985.5,57741,10.1485166519458
92782,190283.0938,23032,8.26168347516499
92801,1640,62068,0.0264226332409615
92804,52886.60156,85914,0.615576059315129
92807,7173.100098,36171,0.198310804180144
92821,397851.9063,35533,11.1966877634875
92823,45252.80078,3613,12.5249932964296
92831,300808.0938,34204,8.7945296982809
92832,110787.7969,24752,4.4759129322883
92833,269210.3125,51767,5.20042329089961
92835,597640.9375,24010,24.8913343398584
92840,242675.7969,54083,4.48709940092081
92841,215769.2031,32845,6.56931658091034
92843,59597.80078,45214,1.31812714601672
92844,79229.60156,24307,3.25953846875386
92845,185000.4063,16333,11.3267866466663
92856,38582.30078,-100,-100
92860,828170.5,27198,30.4496838002794
92861,638341.3125,5781,110.420569538142
92862,3763.199951,-100,-100
92865,251876.7969,19704,12.7830286693057
92866,82022.89844,14885,5.51043993550554
92867,743115,44515,16.6935864315399
92868,41276.19922,25404,1.62479134073374
92869,910573.1875,37184,24.488306462457
92870,723825.625,52033,13.910895489401
92877,37628.39844,-100,-100
92879,305541.7813,46745,6.5363521510322
92880,958705.6875,58763,16.3147846008543
92881,923704,30991,29.8055564518731
92882,667778.0625,67917,9.8322667741508
92883,650420.3125,29301,22.1978878707211
92885,44472.29688,-100,-100
92886,1684895.25,46564,36.1845041233571
92887,650786.3125,20006,32.5295567579726
92911,4156.100098,-100,-100
92914,6233.600098,-100,-100
93001,255158.7969,32990,7.73442852076387
93003,376326.4063,50474,7.45584669929072
93004,226080.5,29149,7.75602936635905
93006,5535,-100,-100
93010,927661.3125,42901,21.62330277849
93012,748777,34617,21.6303261403357
93013,272652.4063,16091,16.9444040954571
93015,109844.7969,17334,6.33695609207338
93020,5856.5,-100,-100
93021,597987.5,36422,16.4183048706826
93022,109648.1016,6106,17.9574355715689
93023,944845.1875,20589,45.8907760211764
93030,280526.5,59372,4.72489557367109
93033,35527.30078,82728,0.429447113190214
93035,59888.10156,27732,2.15953056252704
93036,120652.2969,41691,2.89396505001079
93040,2743,2031,1.3505662235352
93041,18141,23641,0.767353326847426
93060,148346.2031,32811,4.52123382707019
93062,12162.19922,-100,-100
93063,1111197.5,54366,20.4391991318103
93065,1792027.75,72508,24.7148969768853
93066,130034.3984,3102,41.9195352675693
93067,5668,895,6.33296089385475
93101,151514.5938,31683,4.78220477227535
93103,222703.2969,20249,10.9982367968789
93105,588739.375,24815,23.7251410437236
93106,4461.599609,-100,-100
93108,738140,11112,66.4272858171346
93109,228557.4063,10858,21.0496782372444
93110,465344.6875,16829,27.6513570325034
93111,368430.0938,17370,21.210713517559
93117,933574.8125,53217,17.5427929515005
93202,29574.19922,4143,7.13835366159788
93203,163836.4063,20938,7.82483552870379
93204,5908,15529,0.380449481615043
93205,34162,2113,16.1675343114056
93206,12829.5,2300,5.57804347826087
93207,15076.7998,263,57.3262349809886
93208,10716,104,103.038461538462
93210,103820.7031,19504,5.32304671349467
93212,121842.5,26079,4.67205414318034
93215,165815.9063,55659,2.97913915629099
93219,15850,10194,1.55483617814401
93221,581187.125,14945,38.8883991301439
93222,13945.7998,2099,6.64402086707956
93223,14517.80078,10604,1.36908721048661
93225,31228.5,5077,6.1509749852275
93226,24052.79883,282,85.2936128723404
93227,20526.09961,-100,-100
93230,1330321.5,65264,20.3836954523167
93235,12669.60059,4559,2.7790306185567
93238,22923,1490,15.3845637583893
93240,88083.60156,6056,14.54484834214
93241,2835,17489,0.162101892618217
93242,108819.3984,3468,31.3781425605536
93244,40869.89844,534,76.5353903370787
93245,803690.875,37412,21.4821681546028
93247,205104.4063,17423,11.772048803306
93249,12686.80078,2739,4.63190974078131
93250,34346.50037,13522,2.54004587856826
93252,5100,4176,1.22126436781609
93255,22727.20117,614,37.0149856188925
93256,17580.90039,5753,3.05595348339997
93257,1009465.188,75004,13.4588180363714
93261,6858,3099,2.21297192642788
93263,309786.5,19582,15.819962210193
93265,218875.9063,3699,59.1716426872128
93266,21819.29883,1587,13.7487705293006
93267,116969.9063,6237,18.7541937309604
93268,206429.9063,16897,12.2169560454519
93270,106478.8984,5837,18.2420590029125
93271,118302.7969,2276,51.9783817662566
93272,7237.799805,3583,2.02003901897851
93274,1055397.625,69721,15.1374424491903
93276,4494,161,27.9130434782609
93277,981225.5625,50607,19.3891272452428
93280,145039,27152,5.3417427813789
93282,14254.7998,-100,-100
93283,40335.29688,2040,19.7722043529412
93285,61698.09766,2536,24.328902862776
93286,135657.9063,9548,14.2079918621701
93290,6362.400391,-100,-100
93291,1310023.75,52849,24.7880518079812
93292,955318.6875,39032,24.475268689793
93301,89908.79688,12248,7.34069210320052
93304,193112.7031,48731,3.96283070530053
93305,105343.5,37601,2.80161431876812
93306,1317393.75,64587,20.3971968043105
93307,318579.0938,82658,3.85418342810133
93308,1350025.25,52447,25.7407525692604
93309,949958.5625,58409,16.2639073173655
93310,5151.300293,-100,-100
93311,1905686.5,40829,46.6748267163046
93312,3572857.75,56741,62.9678319028568
93313,810826,43553,18.6169953849333
93314,3164413,22393,141.312597686777
93401,783945,28033,27.9650768736846
93402,310106.8125,14318,21.6585286003632
93405,461393.7188,35440,13.0190101241535
93420,1151543.125,28413,40.5287412452047
93422,650691.3125,31375,20.7391653386454
93423,4100,-100,-100
93424,5824,1261,4.61855670103093
93426,160381,1401,114.476088508208
93427,63141.60156,5505,11.4698640435967
93428,58727.60156,6314,9.30117224580298
93430,82859,2972,27.8798788694482
93432,138929.2031,1384,100.382372182081
93433,70853.69531,13162,5.38320128475915
93434,110374,7110,15.5237693389592
93435,3821.400146,-100,-100
93436,156791,54017,2.90262324823667
93440,42094.30078,2058,20.453984829932
93441,66582,1530,43.5176470588235
93442,173043.5938,10789,16.0388908888683
93444,435538.3125,19244,22.6324211442528
93445,6758,7173,0.942144151679911
93446,1258879.75,43714,28.7980910005948
93447,11642.69922,-100,-100
93449,74536.5,7657,9.73442601541073
93451,168821.5,3779,44.6735908970627
93453,36240,2899,12.5008623663332
93454,391483.2188,36448,10.7408696992976
93455,263249.5,41684,6.31536080990308
93458,70116,55431,1.26492395951724
93460,501817.7813,5255,95.49339320647
93461,39347.19922,1623,24.243499211337
93463,231703.9063,7646,30.3039375228878
93464,12468.40039,-100,-100
93465,506064.5,9153,55.2894679340107
93501,43967.30078,5467,8.04230853850375
93505,197680.0938,14038,14.0817847129221
93510,611518.1875,7993,76.5067168147129
93512,9462.299805,277,34.1599270938628
93513,6692.399902,1763,3.79602943959161
93514,450903.5938,13857,32.5397700656708
93516,10481.59961,2299,4.55919948238364
93517,12041.90039,670,17.9729856567164
93518,23215.19922,1146,20.2575909424084
93523,16115.2002,3074,5.24242036434613
93527,118462.6016,2387,49.6282369501466
93531,43073.80078,509,84.6243630255403
93532,24006.79883,2932,8.18785771828104
93534,504959.3125,39341,12.8354467985054
93535,1197196.875,72046,16.6171178830192
93536,1927218.375,70918,27.1753063397163
93541,1321.199951,449,2.94253886636971
93543,176985.7969,13033,13.5798202179084
93544,20452,1259,16.2446386020651
93546,103763,9567,10.8459287132853
93550,404223,74929,5.39474702718574
93551,1517900.625,50798,29.8811099846451
93552,318119.2813,38158,8.33689609780387
93553,41516.19922,2138,19.4182409822264
93555,732089.4375,32560,22.4843193335381
93560,1055693.125,18910,55.8272408778424
93561,299200.8125,34630,8.63993105688709
93562,5887.800293,1818,3.23861402255226
93567,4200,-100,-100
93591,43735,7285,6.00343170899108
93601,96762.70313,1909,50.6876391461498
93602,175266.9063,3862,45.3824200673226
93603,13483.79883,222,60.7378325675676
93609,189770.0938,5640,33.6471797517731
93610,248147.7031,23833,10.4119373599631
93611,2803118.5,45614,61.4530297715614
93612,306839.9063,35351,8.67980838731578
93614,572515.5,11661,49.0966040648315
93615,23615,6042,3.90847401522675
93616,35410.39844,2627,13.4794055728968
93618,304950.5,28262,10.7901245488642
93619,4276026,28965,147.627343345417
93620,41006.10156,9591,4.27547717234908
93621,3052,464,6.57758620689655
93622,50139.30078,9581,5.2332012086421
93624,18397.59961,1134,16.2236328130511
93625,188394,7313,25.7615205797894
93626,145725.5,1359,107.229948491538
93630,202903.9063,19162,10.5888689228682
93631,982777.75,15941,61.6509472429584
93635,212196.0938,38776,5.47235645244481
93636,1031918.125,11908,86.6575516459523
93637,573797.875,37743,15.2027627639562
93638,594884.8125,49068,12.123681676449
93640,20053.19922,11880,1.68797973232323
93641,3748.799805,595,6.30050387394958
93643,60316.19922,3171,19.0211918070009
93644,154918.2031,8637,17.936575558643
93645,12925.59961,318,40.646539654088
93646,16635,10557,1.57573174197215
93647,34229.60156,11874,2.88273551962271
93648,13766.39941,15719,0.875780864558814
93650,169681.3906,4055,41.8449791861899
93651,136436.3906,1674,81.5032201911589
93652,9192,415,22.1493975903614
93653,60399.19922,1229,49.1449952969894
93654,378403.4063,29776,12.7083357838528
93656,46775,6313,7.40931411373357
93657,818398,34999,23.3834680990885
93660,9139.599609,4675,1.95499456877005
93662,412319,30237,13.6362403677614
93664,13495.90039,585,23.0699151965812
93666,4490.200195,692,6.48872860549133
93667,47379.40234,2604,18.194854969278
